Date,Open,High,Low,Close,Volume
2022-12-26,1225.1160960077907,1242.2266560078997,1218.2718720077473,1228.5382080078125,17117900
2022-12-27,1228.5382744335382,1231.9603866185898,1201.161376953125,1201.161376953125,31721100
2022-12-28,1201.1615056124601,1211.4278432672675,1197.7393930608575,1204.5836181640625,10904600
2022-12-29,1197.7392921985036,1218.2719657790492,1194.3171799350791,1214.849853515625,9892800
2022-12-30,1214.8499558188698,1218.2720683704724,1204.5836181640625,1204.5836181640625,15749300
2023-01-02,1204.5834680316093,1211.427692281789,1190.89501953125,1190.89501953125,7017500
2023-01-03,1187.472900390625,1208.0055730198576,1184.0507882857528,1187.472900390625,19098400
2023-01-04,1187.4730452572007,1190.8951577795558,1129.2971323771649,1136.141357421875,64329200
2023-01-05,1136.141339366459,1136.141339366459,1060.8548650710914,1064.2769775390625,89781500
2023-01-06,1064.2768970573738,1101.9201313584385,1064.2768970573738,1084.8095703125,35592100
2023-01-09,1084.8096247868739,1101.9201866920298,1030.0558266903756,1050.5885009765625,49885500
2023-01-10,1050.5884278898786,1074.543212890625,1040.3220914609874,1074.543212890625,39678300
2023-01-11,1074.543155445772,1077.9652674057904,1040.3220358455883,1047.166259765625,36386000
2023-01-12,1050.5884873687244,1074.543273725666,1040.3221503586065,1043.7442626953125,43841100
2023-01-13,1047.1662740335835,1060.8547220601663,1043.7441620269378,1054.010498046875,22283700
2023-01-16,1054.010498046875,1064.276834066812,1043.7441620269378,1054.010498046875,21166800
2023-01-17,1060.854838119656,1071.1211752627494,1050.5885009765625,1050.5885009765625,48147500
2023-01-18,1057.4326521758062,1084.8095493195165,1054.0105400328425,1074.543212890625,62685900
2023-01-19,1067.6990092665615,1091.6537947308755,1064.2768970573738,1084.8095703125,34847100
2023-01-20,1091.6538425021702,1115.608629014757,1084.8096177842883,1108.764404296875,50826300
2023-01-24,1119.030581483273,1129.2969170932113,1084.8094627834787,1091.6536865234375,52004100
2023-01-25,1095.075892857143,1098.4980050223214,1077.96533203125,1077.96533203125,18234700
2023-01-26,1077.965310903696,1095.075871394231,1064.276862511268,1067.698974609375,44238100
2023-01-27,1071.12109375,1088.231654353035,1067.698981629393,1071.12109375,33872900
2023-01-30,1074.543205870607,1088.231654353035,1067.698981629393,1071.12109375,17091800
2023-01-31,1074.5433013817253,1081.3875262312904,1057.4327392578125,1057.4327392578125,52732800
2023-02-01,1060.8547643187699,1105.342222177299,1057.4326521758062,1074.543212890625,61527900
2023-02-02,1088.2315890588493,1119.030596296364,1084.80947714357,1098.4979248046875,96442100
2023-02-03,1101.9201028354632,1105.3422149560704,1071.12109375,1071.12109375,47140700
2023-02-06,1071.1211146101166,1091.6537877336332,1067.699002422864,1081.387451171875,53554000
2023-02-07,1091.6537009741287,1105.3421486352463,1081.3873652282905,1098.4979248046875,49152500
2023-02-08,1108.7642458733346,1112.1863577433141,1091.6536865234375,1091.6536865234375,53734100
2023-02-09,1091.6537009741287,1112.186372465805,1088.2315890588493,1098.4979248046875,37535800
2023-02-10,1098.4979248046875,1105.3421486352463,1081.3873652282905,1098.4979248046875,34863900
2023-02-13,1101.9199444110577,1122.4526141826923,1101.9199444110577,1112.186279296875,48156300
2023-02-14,1112.1863870059742,1122.4527228860295,1105.3421630859375,1105.3421630859375,35028900
2023-02-15,1108.7642750459559,1115.6084989659928,1095.0758272058824,1105.3421630859375,21223500
2023-02-16,1108.764341517857,1112.1864536830358,1077.96533203125,1077.96533203125,44398900
2023-02-17,1081.3874649911556,1101.9201383770637,1077.9653527601708,1088.231689453125,30355800
2023-02-20,1088.2316825216876,1095.075906940063,1081.3874581033124,1084.8095703125,17384000
2023-02-21,1084.8095493195165,1095.0758857484077,1071.1211007476613,1074.543212890625,17657700
2023-02-22,1071.1210580801035,1077.9652820933948,1054.010498046875,1054.010498046875,41323300
2023-02-23,1057.4327257386249,1064.276950500687,1047.1663885955313,1050.5885009765625,24410900
2023-02-24,1057.4327120421362,1067.6990490522542,1043.7442626953125,1043.7442626953125,23483900
2023-02-27,1043.7442762145001,1057.4327257386249,1043.7442762145001,1050.5885009765625,21865400
2023-02-28,1054.010533146965,1071.12109375,1050.5884210263578,1071.12109375,26805300
2023-03-01,1074.5431845388105,1077.965296591482,1057.4326242754537,1060.854736328125,17630000
2023-03-02,1064.2769172668457,1098.4980400085449,1060.8548049926758,1095.075927734375,48581200
2023-03-03,1095.075899920886,1105.3422364826442,1081.387451171875,1081.387451171875,36370100
2023-03-06,1088.231703186035,1101.9201522827148,1081.3874786376953,1095.075927734375,23867800
2023-03-07,1095.075989750804,1095.075989750804,1057.43275260312,1064.2769775390625,37451000
2023-03-08,1064.2769641073776,1064.2769641073776,1043.744289558682,1057.4327392578125,26842900
2023-03-09,1054.010533146965,1074.543205870607,1054.010533146965,1071.12109375,24852200
2023-03-10,1064.2768483807963,1067.6989604334678,1050.5884001701108,1060.854736328125,13615000
2023-03-13,1057.4327392578125,1060.854851682595,1047.1664019834648,1057.4327392578125,13429900
